fishID,TL_mm,weight,sex,area,age,cohort,year,month,lifeyear,d18O,d18O_cor,date,d18O_W
BH-01556,1110,,f,NRB,10,2010,2,5,2012,-6.21152759090909,-6.20127848548956,2012-05-01,-4.53
BH-01556,1110,,f,NRB,10,2010,2,6,2012,-6.01488010909091,-6.20467983700384,2012-06-01,-4.345
BH-01556,1110,,f,NRB,10,2010,2,7,2012,-5.95932499090909,-6.14912471882202,2012-07-01,-4.16
BH-01556,1110,,f,NRB,10,2010,2,8,2012,-5.73622269090909,-5.88601265215553,2012-08-01,-4.51016835016835
BH-01556,1110,,f,NRB,10,2010,2,9,2012,-5.41876487272727,-5.52054311397391,2012-09-01,-4.65723905723906
BH-01556,1110,,f,NRB,10,2010,2,10,2012,-4.93728718181818,-5.03906542306482,2012-10-01,-4.86967452300786
BH-01556,1110,,f,NRB,10,2010,2,11,2012,-4.6145384,-4.71631664124664,2012-11-01,-5.29454545454546
BH-01556,1110,,f,NRB,10,2010,2,12,2012,-4.4108363,-4.51261454124664,2012-12-01,-5.49063973063973
BH-01556,1110,,f,NRB,10,2010,3,1,2013,-5.5845484,-5.68632664124664,2013-01-01,-4.78840579710145
BH-01556,1110,,f,NRB,10,2010,3,2,2013,-5.80500521818182,-5.86677369276197,2013-02-01,-5.1536231884058
BH-01556,1110,,f,NRB,10,2010,3,3,2013,-6.02546203636364,-6.04722074427729,2013-03-01,-4.9
BH-01556,1110,,f,NRB,10,2010,3,4,2013,-5.8755514,-5.95332378124675,2013-04-01,-4.715
BH-01556,1110,,f,NRB,10,2010,3,5,2013,-5.6330489,-5.79084081457974,2013-05-01,-4.53
BH-01556,1110,,f,NRB,10,2010,3,6,2013,-5.60483042727273,-5.84264187518545,2013-06-01,-4.345
BH-01556,1110,,f,NRB,10,2010,3,7,2013,-5.71946797272727,-6.03729895397297,2013-07-01,-4.16
BH-01556,1110,,f,NRB,10,2010,3,8,2013,-5.65421275454546,-6.00405154912435,2013-08-01,-4.51016835016835
BH-01556,1110,,f,NRB,10,2010,3,9,2013,-5.31911839090909,-5.62894741882149,2013-09-01,-4.65723905723906
BH-01556,1110,,f,NRB,10,2010,3,10,2013,-4.90201409090909,-5.1878372588216,2013-10-01,-4.86967452300786
BH-01556,1110,,f,NRB,10,2010,3,11,2013,-4.15687004545455,-4.48270298003355,2013-11-01,-5.29454545454546
BH-01556,1110,,f,NRB,10,2010,3,12,2013,-3.411726,-3.77756870124549,2013-12-01,-5.49063973063973
BH-01556,1110,,f,NRB,10,2010,4,1,2014,-4.6145384,-4.80433812791293,2014-01-01,-4.78840579710145
BH-01556,1110,,f,NRB,10,2010,4,2,2014,-4.92141429090909,-5.03919643882233,2014-02-01,-5.1536231884058
BH-01556,1110,,f,NRB,10,2010,4,3,2014,-5.22829018181818,-5.27405474973173,2014-03-01,-4.9
BH-01556,1110,,f,NRB,10,2010,4,4,2014,-5.53516607272727,-5.50891306064114,2014-04-01,-4.715
BH-01556,1110,,f,NRB,10,2010,4,5,2014,-5.67361295454546,-5.62335408245942,2014-05-01,-4.53
BH-01556,1110,,f,NRB,10,2010,4,6,2014,-5.47520181818182,-5.49696052609547,2014-06-01,-4.345
BH-01556,1110,,f,NRB,10,2010,4,7,2014,-5.27679068181818,-5.37056696973153,2014-07-01,-4.16
BH-01556,1110,,f,NRB,10,2010,4,8,2014,-5.07837954545455,-5.24417341336758,2014-08-01,-4.51016835016835
BH-01556,1110,,f,NRB,10,2010,4,9,2014,-4.74945797272727,-4.98726942063999,2014-09-01,-4.65723905723906
BH-01556,1110,,f,NRB,10,2010,4,10,2014,-4.35528118181818,-4.66511020973059,2014-10-01,-4.86967452300786
BH-01556,1110,,f,NRB,10,2010,4,11,2014,-3.96110439090909,-4.34295099882119,2014-11-01,-5.29454545454546
BH-01556,1110,,f,NRB,10,2010,4,12,2014,-3.5669276,-4.02079178791178,2014-12-01,-5.49063973063973
BH-01556,1110,,f,NRB,10,2010,5,1,2015,-5.448747,-5.63854672791293,2015-01-01,-4.78840579710145
BH-01556,1110,,f,NRB,10,2010,5,2,2015,-5.6815494,-5.84734326791303,2015-02-01,-5.1536231884058
BH-01556,1110,,f,NRB,10,2010,5,3,2015,-5.9143518,-6.05613980791314,2015-03-01,-4.9
BH-01556,1110,,f,NRB,10,2010,5,4,2015,-6.1471542,-6.26493634791324,2015-04-01,-4.715
BH-01556,1110,,f,NRB,10,2010,5,5,2015,-6.16831805454546,-6.30210410912529,2015-05-01,-4.53
BH-01556,1110,,f,NRB,10,2010,5,6,2015,-5.76620481818182,-5.99601431276124,2015-06-01,-4.345
BH-01556,1110,,f,NRB,10,2010,5,7,2015,-5.36409158181818,-5.68992451639718,2015-07-01,-4.16
BH-01556,1110,,f,NRB,10,2010,5,8,2015,-4.96197834545455,-5.38383472003313,2015-08-01,-4.51016835016835
BH-01556,1110,,f,NRB,10,2010,5,9,2015,-4.36409945454546,-4.83396754912383,2015-09-01,-4.65723905723906
BH-01556,1110,,f,NRB,10,2010,5,10,2015,-3.66833773636364,-4.16221169094191,2015-10-01,-4.86967452300786
BH-01556,1110,,f,NRB,10,2010,5,11,2015,-2.97257601818182,-3.49045583275998,2015-11-01,-5.29454545454546
BH-01556,1110,,f,NRB,10,2010,5,12,2015,-2.2768143,-2.81869997457806,2015-12-01,-5.49063973063973
BH-01556,1110,,f,NRB,10,2010,6,1,2016,-5.9046517,-6.44653737457806,2016-01-01,-4.78840579710145
BH-01556,1110,,f,NRB,10,2010,6,2,2016,-5.69830411818182,-6.19217807276009,2016-02-01,-5.1536231884058
BH-01556,1110,,f,NRB,10,2010,6,3,2016,-5.49195653636364,-5.93781877094212,2016-03-01,-4.9
BH-01556,1110,,f,NRB,10,2010,6,4,2016,-5.28560895454545,-5.68345946912414,2016-04-01,-4.715
BH-01556,1110,,f,NRB,10,2010,6,5,2016,-5.07926137272727,-5.42910016730617,2016-05-01,-4.53
BH-01556,1110,,f,NRB,10,2010,6,6,2016,-4.87291379090909,-5.1747408654882,2016-06-01,-4.345
BH-01556,1110,,f,NRB,10,2010,6,7,2016,-4.69390285454545,-4.97172406912467,2016-07-01,-4.16
BH-01556,1110,,f,NRB,10,2010,6,8,2016,-4.54222856363636,-4.82004977821557,2016-08-01,-4.51016835016835
BH-01556,1110,,f,NRB,10,2010,6,9,2016,-4.39055427272727,-4.66837548730648,2016-09-01,-4.65723905723906
BH-01556,1110,,f,NRB,10,2010,6,10,2016,-4.23887998181818,-4.51670119639739,2016-10-01,-4.86967452300786
BH-01556,1110,,f,NRB,10,2010,6,11,2016,-4.08720569090909,-4.3650269054883,2016-11-01,-5.29454545454546
BH-01556,1110,,f,NRB,10,2010,6,12,2016,-3.9355314,-4.21335261457921,2016-12-01,-5.49063973063973
BH-01556,1110,,f,NRB,10,2010,7,1,2017,-5.2935454,-5.83543107457806,2017-01-01,-4.78840579710145
BH-01556,1110,,f,NRB,10,2010,7,2,2017,-5.18508064545455,-5.7749780400324,2017-02-01,-5.1536231884058
BH-01556,1110,,f,NRB,10,2010,7,3,2017,-5.07661589090909,-5.71452500548674,2017-03-01,-4.9
BH-01556,1110,,f,NRB,10,2010,7,4,2017,-4.96815113636364,-5.65407197094107,2017-04-01,-4.715
BH-01556,1110,,f,NRB,10,2010,7,5,2017,-4.83323156363636,-5.5431582582137,2017-05-01,-4.53
BH-01556,1110,,f,NRB,10,2010,7,6,2017,-4.64540235454545,-5.33132318912289,2017-06-01,-4.345
BH-01556,1110,,f,NRB,10,2010,7,7,2017,-4.45757314545455,-5.11948812003209,2017-07-01,-4.16
BH-01556,1110,,f,NRB,10,2010,7,8,2017,-4.26974393636364,-4.90765305094129,2017-08-01,-4.51016835016835
BH-01556,1110,,f,NRB,10,2010,7,9,2017,-4.0713328,-4.63722433457796,2017-09-01,-4.65723905723906
BH-01556,1110,,f,NRB,10,2010,7,10,2017,-3.8676307,-4.33749879457838,2017-10-01,-4.86967452300786
BH-01556,1110,,f,NRB,10,2010,7,11,2017,-3.6639286,-4.03777325457879,2017-11-01,-5.29454545454546
BH-01556,1110,,f,NRB,10,2010,7,12,2017,-3.4602265,-3.73804771457921,2017-12-01,-5.49063973063973
BH-01556,1110,,f,NRB,10,2010,8,1,2018,-5.0801432,-5.53400738791178,2018-01-01,-4.78840579710145
BH-01556,1110,,f,NRB,10,2010,8,2,2018,-4.91788698181818,-5.33974335639677,2018-02-01,-5.1536231884058
BH-01556,1110,,f,NRB,10,2010,8,3,2018,-4.75563076363636,-5.14547932488175,2018-03-01,-4.9
BH-01556,1110,,f,NRB,10,2010,8,4,2018,-4.59337454545455,-4.95121529336674,2018-04-01,-4.715
BH-01556,1110,,f,NRB,10,2010,8,5,2018,-4.43111832727273,-4.75695126185173,2018-05-01,-4.53
BH-01556,1110,,f,NRB,10,2010,8,6,2018,-4.26886210909091,-4.56268723033672,2018-06-01,-4.345
BH-01556,1110,,f,NRB,10,2010,8,7,2018,-4.15246090909091,-4.42228017033682,2018-07-01,-4.16
BH-01556,1110,,f,NRB,10,2010,8,8,2018,-4.08191472727273,-4.33573008185204,2018-08-01,-4.51016835016835
BH-01556,1110,,f,NRB,10,2010,8,9,2018,-4.01136854545455,-4.24917999336726,2018-09-01,-4.65723905723906
BH-01556,1110,,f,NRB,10,2010,8,10,2018,-3.94082236363636,-4.16262990488249,2018-10-01,-4.86967452300786
BH-01556,1110,,f,NRB,10,2010,8,11,2018,-3.87027618181818,-4.07607981639771,2018-11-01,-5.29454545454546
BH-01556,1110,,f,NRB,10,2010,8,12,2018,-3.79973,-3.98952972791293,2018-12-01,-5.49063973063973
BH-01556,1110,,f,NRB,10,2010,9,1,2019,-5.0995434,-5.64142907457806,2019-01-01,-4.78840579710145
BH-01556,1110,,f,NRB,10,2010,9,2,2019,-5.05368838181818,-5.51555452306326,2019-02-01,-5.1536231884058
BH-01556,1110,,f,NRB,10,2010,9,3,2019,-5.00783336363636,-5.38967997154845,2019-03-01,-4.9
BH-01556,1110,,f,NRB,10,2010,9,4,2019,-4.96197834545455,-5.26380542003365,2019-04-01,-4.715
BH-01556,1110,,f,NRB,10,2010,9,5,2019,-4.91612332727273,-5.13793086851885,2019-05-01,-4.53
BH-01556,1110,,f,NRB,10,2010,9,6,2019,-4.87026830909091,-5.01205631700404,2019-06-01,-4.345
BH-01556,1110,,f,NRB,10,2010,9,7,2019,-4.80236760909091,-4.92014975700415,2019-07-01,-4.16
BH-01556,1110,,f,NRB,10,2010,9,8,2019,-4.71242122727273,-4.86221118851916,2019-08-01,-4.51016835016835
BH-01556,1110,,f,NRB,10,2010,9,9,2019,-4.62247484545455,-4.80427262003417,2019-09-01,-4.65723905723906
BH-01556,1110,,f,NRB,10,2010,9,10,2019,-4.53252846363636,-4.74633405154919,2019-10-01,-4.86967452300786
BH-01556,1110,,f,NRB,10,2010,9,11,2019,-4.44258208181818,-4.6883954830642,2019-11-01,-5.29454545454546
BH-01556,1110,,f,NRB,10,2010,9,12,2019,-4.3526357,-4.63045691457921,2019-12-01,-5.49063973063973
BH-01556,1110,,f,NRB,10,2010,10,1,2020,-4.9831422,-5.26096341457921,2020-01-01,-4.78840579710145
BH-01556,1110,,f,NRB,10,2010,10,2,2020,-5.06338848181818,-5.34120969639739,2020-02-01,-5.1536231884058
BH-01556,1110,,f,NRB,10,2010,10,3,2020,-5.14363476363636,-5.42145597821557,2020-03-01,-4.9
BH-01556,1110,,f,NRB,10,2010,10,4,2020,-5.22388104545455,-5.50170226003376,2020-04-01,-4.715
BH-01556,1110,,f,NRB,10,2010,10,5,2020,-5.30412732727273,-5.58194854185194,2020-05-01,-4.53
BH-01556,1110,,f,NRB,10,2010,10,6,2020,-5.38437360909091,-5.66219482367012,2020-06-01,-4.345
BH-01556,1110,,f,NRB,10,2010,10,7,2020,-5.46461989090909,-5.7424411054883,2020-07-01,-4.16
BH-01556,1110,,f,NRB,10,2010,10,8,2020,-5.54486617272727,-5.82268738730648,2020-08-01,-4.51016835016835
BH-01556,1110,,f,NRB,10,2010,10,9,2020,-5.62511245454545,-5.90293366912467,2020-09-01,-4.65723905723906
BH-01556,1110,,f,NRB,10,2010,10,10,2020,-5.70535873636364,-5.98317995094285,2020-10-01,-4.86967452300786
BH-01556,1110,,f,NRB,10,2010,10,11,2020,-5.78560501818182,-6.06342623276103,2020-11-01,-5.29454545454546
BH-01556,1110,,f,NRB,10,2010,10,12,2020,-5.8658513,-6.14367251457921,2020-12-01,-5.49063973063973
BH-01576,570,,f,NRB,2,2018,1,1,2019,-5.8464511,-5.42010042124894,2019-01-01,-4.78840579710145
BH-01576,570,,f,NRB,2,2018,1,2,2019,-5.75738654545455,-5.26702024003709,2019-02-01,-5.1536231884058
BH-01576,570,,f,NRB,2,2018,1,3,2019,-6.21681855454546,-5.91049717579387,2019-03-01,-4.9
BH-01576,570,,f,NRB,2,2018,1,4,2019,-5.64892179090909,-5.31059259882431,2019-04-01,-4.715
BH-01576,570,,f,NRB,2,2018,1,5,2019,-6.57660408181818,-6.13424949640052,2019-05-01,-4.53
BH-01576,570,,f,NRB,2,2018,1,6,2019,-6.28648290909091,-6.0841869236722,2019-06-01,-4.345
BH-01576,570,,f,NRB,2,2018,1,7,2019,-5.95932499090909,-5.7090172854906,2019-07-01,-4.16
BH-01576,570,,f,NRB,2,2018,1,8,2019,-5.72123162727273,-5.75899424185298,2019-08-01,-4.51016835016835
BH-01576,570,,f,NRB,2,2018,1,9,2019,-5.96461595454545,-6.15441568245838,2019-09-01,-4.65723905723906
BH-01576,570,,f,NRB,2,2018,1,10,2019,-5.1965444,-5.35433631457974,2019-10-01,-4.86967452300786
BH-01576,570,,f,NRB,2,2018,1,11,2019,-3.8773308,-4.32319303457848,2019-11-01,-5.29454545454546
BH-01576,570,,f,NRB,2,2018,1,12,2019,-3.3632255,-3.64104671457921,2019-12-01,-5.49063973063973
BH-01576,570,,f,NRB,2,2018,2,1,2020,-3.6833288,-3.96115001457921,2020-01-01,-4.78840579710145
BH-01576,570,,f,NRB,2,2018,2,2,2020,-4.9928423,-5.19864593457953,2020-02-01,-5.1536231884058
BH-01576,570,,f,NRB,2,2018,2,3,2020,-5.10483436363636,-5.29463409154929,2020-03-01,-4.9
BH-01576,570,,f,NRB,2,2018,2,4,2020,-5.39936467272727,-5.46913510064072,2020-04-01,-4.715
BH-01576,570,,f,NRB,2,2018,2,5,2020,-5.8173508,-5.76709192791397,2020-05-01,-4.53
BH-01576,570,,f,NRB,2,2018,2,6,2020,-5.55015713636364,-5.57991779761059,2020-06-01,-4.345
BH-01576,570,,f,NRB,2,2018,2,7,2020,-4.54222856363636,-4.7160243848827,2020-07-01,-4.16
BH-01576,570,,f,NRB,2,2018,2,8,2020,-4.5078373,-4.76165265457932,2020-08-01,-4.51016835016835
BH-01576,570,,f,NRB,2,2018,2,9,2020,-4.04487798181818,-4.41872263639698,2020-09-01,-4.65723905723906
BH-01576,570,,f,NRB,2,2018,2,10,2020,-3.6736287,-4.06347726124539,2020-10-01,-4.86967452300786
BH-01576,570,,f,NRB,2,2018,2,11,2020,-3.54576374545455,-3.82358496003376,2020-11-01,-5.29454545454546
BH-01576,570,,f,NRB,2,2018,2,12,2020,-2.6648183,-2.94263951457921,2020-12-01,-5.49063973063973
BH-00689,600,,m,NRB,2,2018,1,1,2019,-8.0386737,-7.08419410125123,2019-01-01,-4.78840579710145
BH-00689,600,,m,NRB,2,2018,1,2,2019,-8.01221888181818,-7.49784671640083,2019-02-01,-5.1536231884058
BH-00689,600,,m,NRB,2,2018,1,3,2019,-7.75913445454545,-7.3087779157945,2019-03-01,-4.9
BH-00689,600,,m,NRB,2,2018,1,4,2019,-7.43991298181818,-6.91753886306753,2019-04-01,-4.715
BH-00689,600,,m,NRB,2,2018,1,5,2019,-7.59423275454545,-6.91181956912884,2019-05-01,-4.53
BH-00689,600,,m,NRB,2,2018,1,6,2019,-8.23179387272727,-7.23730450731201,2019-06-01,-4.345
BH-00689,600,,m,NRB,2,2018,1,7,2019,-8.06160120909091,-7.3151723970079,2019-07-01,-4.16
BH-00689,600,,m,NRB,2,2018,1,8,2019,-7.291766,-6.64136062791658,2019-08-01,-4.51016835016835
BH-00689,600,,m,NRB,2,2018,1,9,2019,-7.19035586363636,-6.65997979155242,2019-09-01,-4.65723905723906
BH-00689,600,,m,NRB,2,2018,1,10,2019,-6.64891391818182,-6.07052612609808,2019-10-01,-4.86967452300786
BH-00689,600,,m,NRB,2,2018,1,11,2019,-5.7203498,-5.31800498124883,2019-11-01,-5.29454545454546
BH-00689,600,,m,NRB,2,2018,1,12,2019,-4.478737,-4.14040780791522,2019-12-01,-5.49063973063973
BH-00689,600,,m,NRB,2,2018,2,1,2020,-5.8561512,-5.60584349458151,2020-01-01,-4.78840579710145
BH-00689,600,,m,NRB,2,2018,2,2,2020,-6.04662589090909,-5.73230255882421,2020-02-01,-5.1536231884058
BH-00689,600,,m,NRB,2,2018,2,3,2020,-6.57660408181818,-6.15825535640042,2020-03-01,-4.9
BH-00689,600,,m,NRB,2,2018,2,4,2020,-7.0880639,-6.57369173458265,2020-04-01,-4.715
BH-00689,600,,m,NRB,2,2018,2,5,2020,-6.9328623,-6.41849013458265,2020-05-01,-4.53
BH-00689,600,,m,NRB,2,2018,2,6,2020,-6.64803209090909,-6.13365992549174,2020-06-01,-4.345
BH-00689,600,,m,NRB,2,2018,2,7,2020,-6.58454052727273,-6.13418398852177,2020-07-01,-4.16
BH-00689,600,,m,NRB,2,2018,2,8,2020,-6.67801421818182,-6.35568893276364,2020-08-01,-4.51016835016835
BH-00689,600,,m,NRB,2,2018,2,9,2020,-6.19124556363636,-5.99695153155096,2020-09-01,-4.65723905723906
BH-00689,600,,m,NRB,2,2018,2,10,2020,-5.57220281818182,-5.4579283194294,2020-10-01,-4.86967452300786
BH-00689,600,,m,NRB,2,2018,2,11,2020,-4.98843316363636,-4.89016257155054,2020-11-01,-5.29454545454546
BH-00689,600,,m,NRB,2,2018,2,12,2020,-4.5369376,-4.37465138124779,2020-12-01,-5.49063973063973
BH-01594,630,,f,NRB,2,2018,1,1,2019,-8.7273808,-8.21300863458265,2019-01-01,-4.78840579710145
BH-01594,630,,f,NRB,2,2018,1,2,2019,-8.7661812,-8.42785200791522,2019-02-01,-5.1536231884058
BH-01594,630,,f,NRB,2,2018,1,3,2019,-8.1841752,-7.84584600791522,2019-03-01,-4.9
BH-01594,630,,f,NRB,2,2018,1,4,2019,-8.1356747,-7.62130253458265,2019-04-01,-4.715
BH-01594,630,,f,NRB,2,2018,1,5,2019,-8.7855814,-8.27120923458265,2019-05-01,-4.53
BH-01594,630,,f,NRB,2,2018,1,6,2019,-8.7661812,-8.07576606125008,2019-06-01,-4.345
BH-01594,630,,f,NRB,2,2018,1,7,2019,-8.7661812,-8.07576606125008,2019-07-01,-4.16
BH-01594,630,,f,NRB,2,2018,1,8,2019,-8.3975774,-7.70716226125008,2019-08-01,-4.51016835016835
BH-01594,630,,f,NRB,2,2018,1,9,2019,-7.776771,-7.17437734791637,2019-09-01,-4.65723905723906
BH-01594,630,,f,NRB,2,2018,1,10,2019,-7.1656647,-6.47524956125008,2019-10-01,-4.86967452300786
BH-01594,630,,f,NRB,2,2018,1,11,2019,-5.9240519,-5.76176568124779,2019-11-01,-5.29454545454546
BH-01594,630,,f,NRB,2,2018,1,12,2019,-4.3914361,-4.22914988124779,2019-12-01,-5.49063973063973
BH-01594,630,,f,NRB,2,2018,2,1,2020,-6.4575574,-6.03120672124894,2020-01-01,-4.78840579710145
BH-01594,630,,f,NRB,2,2018,2,2,2020,-7.51398647272727,-6.93559868064354,2020-02-01,-5.1536231884058
BH-01594,630,,f,NRB,2,2018,2,3,2020,-7.37642141818182,-7.20613324609631,2020-03-01,-4.9
BH-01594,630,,f,NRB,2,2018,2,4,2020,-7.6409696,-7.35065212791501,2020-04-01,-4.715
BH-01594,630,,f,NRB,2,2018,2,5,2020,-7.13127343636364,-6.94498135761153,2020-05-01,-4.53
BH-01594,630,,f,NRB,2,2018,2,6,2020,-6.72739654545455,-6.80516892670129,2020-06-01,-4.345
BH-01594,630,,f,NRB,2,2018,2,7,2020,-7.20534692727273,-7.1230802418535,2020-07-01,-4.16
BH-01594,630,,f,NRB,2,2018,2,8,2020,-7.08453659090909,-6.92225037215688,2020-08-01,-4.51016835016835
BH-01594,630,,f,NRB,2,2018,2,9,2020,-7.12245516363636,-7.04018847821714,2020-09-01,-4.65723905723906
BH-01594,630,,f,NRB,2,2018,2,10,2020,-6.29353752727273,-6.13925326185382,2020-10-01,-4.86967452300786
BH-01594,630,,f,NRB,2,2018,2,11,2020,-5.14451659090909,-5.11026162548966,2020-11-01,-5.29454545454546
BH-01594,630,,f,NRB,2,2018,2,12,2020,-4.5660379,-4.84385911457921,2020-12-01,-5.49063973063973
BH-01598,750,,f,NRB,4,2016,1,1,2017,-6.3896567,-5.64026716518367,2017-01-01,-4.78840579710145
BH-01598,750,,f,NRB,4,2016,1,2,2017,-6.95314432727273,-6.24464477398956,2017-02-01,-5.1536231884058
BH-01598,750,,f,NRB,4,2016,1,3,2017,-6.37202015454546,-5.57381870439601,2017-03-01,-4.9
BH-01598,750,,f,NRB,4,2016,1,4,2017,-7.10217313636364,-6.27804535741431,2017-04-01,-4.715
BH-01598,750,,f,NRB,4,2016,1,5,2017,-6.85437967272727,-6.18020849924396,2017-05-01,-4.53
BH-01598,750,,f,NRB,4,2016,1,6,2017,-6.23621875454546,-5.59101465212868,2017-06-01,-4.345
BH-01598,750,,f,NRB,4,2016,1,7,2017,-7.00605396363636,-6.26650683141999,2017-07-01,-4.16
BH-01598,750,,f,NRB,4,2016,1,8,2017,-5.90288804545455,-5.15797960450487,2017-08-01,-4.51016835016835
BH-01598,750,,f,NRB,4,2016,1,9,2017,-5.94433392727273,-5.23055308478958,2017-09-01,-4.65723905723906
BH-01598,750,,f,NRB,4,2016,1,10,2017,-5.7591502,-5.35216424831552,2017-10-01,-4.86967452300786
BH-01598,750,,f,NRB,4,2016,1,11,2017,-4.47344603636364,-3.99980381341278,2017-11-01,-5.29454545454546
BH-01598,750,,f,NRB,4,2016,1,12,2017,-2.8491202,-2.16926763965004,2017-12-01,-5.49063973063973
BH-01598,750,,f,NRB,4,2016,2,1,2018,-4.6242385,-3.9311827166501,2018-01-01,-4.78840579710145
BH-01598,750,,f,NRB,4,2016,2,2,2018,-5.83057820909091,-5.37662079133997,2018-02-01,-5.1536231884058
BH-01598,750,,f,NRB,4,2016,2,3,2018,-6.04309858181818,-5.63051126280039,2018-03-01,-4.9
BH-01598,750,,f,NRB,4,2016,2,4,2018,-5.82175993636364,-5.46166543121229,2018-04-01,-4.715
BH-01598,750,,f,NRB,4,2016,2,5,2018,-5.64715813636364,-5.3751651374119,2018-05-01,-4.53
BH-01598,750,,f,NRB,4,2016,2,6,2018,-5.81117800909091,-5.579274796339,2018-06-01,-4.345
BH-01598,750,,f,NRB,4,2016,2,7,2018,-6.01752559090909,-5.73737059955739,2018-07-01,-4.16
BH-01598,750,,f,NRB,4,2016,2,8,2018,-5.72299528181818,-5.45732382599975,2018-08-01,-4.51016835016835
BH-01598,750,,f,NRB,4,2016,2,9,2018,-5.1383438,-4.84650595678169,2018-09-01,-4.65723905723906
BH-01598,750,,f,NRB,4,2016,2,10,2018,-4.6339386,-4.13036907158261,2018-10-01,-4.86967452300786
BH-01598,750,,f,NRB,4,2016,2,11,2018,-4.29972606363636,-3.50152461348692,2018-11-01,-5.29454545454546
BH-01598,750,,f,NRB,4,2016,2,12,2018,-3.7124291,-3.03521718425003,2018-12-01,-5.49063973063973
BH-01598,750,,f,NRB,4,2016,3,1,2019,-5.7591502,-4.33287543271995,2019-01-01,-4.78840579710145
BH-01598,750,,f,NRB,4,2016,3,2,2019,-6.35702909090909,-5.10455675002829,2019-02-01,-5.1536231884058
BH-01598,750,,f,NRB,4,2016,3,3,2019,-6.80764282727273,-5.73161355739116,2019-03-01,-4.9
BH-01598,750,,f,NRB,4,2016,3,4,2019,-6.52193079090909,-5.6355478150267,2019-04-01,-4.715
BH-01598,750,,f,NRB,4,2016,3,5,2019,-6.27678280909091,-5.62517714400749,2019-05-01,-4.53
BH-01598,750,,f,NRB,4,2016,3,6,2019,-6.11276293636364,-5.7861966156788,2019-06-01,-4.345
BH-01598,750,,f,NRB,4,2016,3,7,2019,-5.7979506,-5.66247092491434,2019-07-01,-4.16
BH-01598,750,,f,NRB,4,2016,3,8,2019,-5.3323458,-5.25400007171409,2019-08-01,-4.51016835016835
BH-01598,750,,f,NRB,4,2016,3,9,2019,-4.61277474545455,-4.57523897916846,2019-09-01,-4.65723905723906
BH-01598,750,,f,NRB,4,2016,3,10,2019,-3.76622056363637,-3.76133276695013,2019-10-01,-4.86967452300786
BH-01598,750,,f,NRB,4,2016,3,11,2019,-3.21066938181818,-3.05958589773259,2019-11-01,-5.29454545454546
BH-01598,750,,f,NRB,4,2016,3,12,2019,-2.7133188,-2.3802708971152,2019-12-01,-5.49063973063973
BH-01598,750,,f,NRB,4,2016,4,1,2020,-4.6921392,-4.39958118098169,2020-01-01,-4.78840579710145
BH-01598,750,,f,NRB,4,2016,4,2,2020,-5.39583736363636,-4.98517051341857,2020-02-01,-5.1536231884058
BH-01598,750,,f,NRB,4,2016,4,3,2020,-5.94257027272727,-5.45972580344312,2020-03-01,-4.9
BH-01598,750,,f,NRB,4,2016,4,4,2020,-5.70447690909091,-5.37911088140607,2020-04-01,-4.715
BH-01598,750,,f,NRB,4,2016,4,5,2020,-5.49989298181818,-5.24078312773306,2020-05-01,-4.53
BH-01598,750,,f,NRB,4,2016,4,6,2020,-5.36232792727273,-4.98702971078811,2020-06-01,-4.345
BH-01598,750,,f,NRB,4,2016,4,7,2020,-4.65862976363636,-4.38919738975128,2020-07-01,-4.16
BH-01598,750,,f,NRB,4,2016,4,8,2020,-3.38879849090909,-3.44728616462258,2020-08-01,-4.51016835016835
BH-01598,750,,f,NRB,4,2016,4,9,2020,-2.926721,-3.03274027651329,2020-09-01,-4.65723905723906
BH-01598,750,,f,NRB,4,2016,4,10,2020,-2.8685204,-2.8818770569137,2020-10-01,-4.86967452300786
BH-01598,750,,f,NRB,4,2016,4,11,2020,-3.44964457272727,-3.608396721707,2020-11-01,-5.29454545454546
BH-01598,750,,f,NRB,4,2016,4,12,2020,-4.1586337,-4.51039296337889,2020-12-01,-5.49063973063973
BH-00685,720,,m,NRB,3,2017,1,1,2018,-7.1753648,-6.48406944638342,2018-01-01,-4.78840579710145
BH-00685,720,,m,NRB,3,2017,1,2,2018,-7.47077693636364,-6.6478494504143,2018-02-01,-5.1536231884058
BH-00685,720,,m,NRB,3,2017,1,3,2018,-7.6312695,-6.87267771885038,2018-03-01,-4.9
BH-00685,720,,m,NRB,3,2017,1,4,2018,-7.18682855454546,-6.6353273256616,2018-04-01,-4.715
BH-00685,720,,m,NRB,3,2017,1,5,2018,-6.93815326363636,-6.31303406408616,2018-05-01,-4.53
BH-00685,720,,m,NRB,3,2017,1,6,2018,-6.56249484545455,-6.04420172290388,2018-06-01,-4.345
BH-00685,720,,m,NRB,3,2017,1,7,2018,-6.41082055454545,-5.92285483512799,2018-07-01,-4.16
BH-00685,720,,m,NRB,3,2017,1,8,2018,-7.16742835454545,-6.54302933079525,2018-08-01,-4.51016835016835
BH-00685,720,,m,NRB,3,2017,1,9,2018,-6.79529724545455,-6.15561449083774,2018-09-01,-4.65723905723906
BH-00685,720,,m,NRB,3,2017,1,10,2018,-6.37642929090909,-5.83957163662518,2018-10-01,-4.86967452300786
BH-00685,720,,m,NRB,3,2017,1,11,2018,-5.46109258181818,-4.92991631440091,2018-11-01,-5.29454545454546
BH-00685,720,,m,NRB,3,2017,1,12,2018,-3.2953248,-3.18057018404758,2018-12-01,-5.49063973063973
